avgHumidity,county,dewPoint,fire,maxHumidity,maxTemp,maxWind,meanTemp,minHumidity,minTemp,startDate
52,Riverside,50,0,93,102,16,74,15,47,9/25/10
63,Riverside,59,0,93,93,16,73,32,55,9/7/17
28,Riverside,39,0,45,91,13,76,11,63,10/11/14
25,Riverside,22,0,76,82,20,60,8,38,11/13/10
,Riverside,,0,,60,,,,42,12/13/12
,Riverside,,0,,58,,,,40,1/26/16
,Riverside,,0,,58,,,,39,2/27/15
84,Riverside,54,0,100,80,15,66,36,53,3/18/17
,Riverside,,0,,65,,,,42,4/15/17
,Riverside,,0,,76,,,,51,5/18/13
49,Riverside,45,0,89,81,15,63,27,45,6/6/12
65,Riverside,55,0,90,81,17,68,41,54,6/16/14
64,Riverside,52,0,89,81,17,66,32,50,6/17/14
,Riverside,,0,,88,,,,57,7/1/17
,Riverside,,0,,88,,,,58,7/5/17
73,Riverside,65,0,88,83,16,76,51,68,7/22/15
70,Riverside,58,0,96,83,15,70,41,57,8/20/11
,Riverside,,0,,93,,,,62,8/24/16
69,Riverside,65,0,100,90,15,79,33,65,8/4/14
,Riverside,,0,,87,,,,58,9/12/10
,Riverside,,0,,81,,,,56,9/24/17
,Riverside,,0,,89,,,,60,9/2/11
81,Riverside,58,0,94,70,13,64,70,60,10/16/10
25,Riverside,29,0,37,81,12,68,15,55,11/7/16
,Riverside,,0,,60,,,,42,12/13/10
,Riverside,,0,,59,,,,40,1/7/12
70,Riverside,33,0,100,59,8,44,30,30,2/21/13
22,Riverside,18,0,58,86,17,62,4,39,3/9/12
,Riverside,,0,,57,,,,38,4/4/11
,Riverside,,0,,75,,,,49,5/14/15
70,Riverside,56,0,93,81,18,68,43,54,6/15/14
69,Riverside,53,0,82,75,18,66,45,59,6/11/17
,Riverside,,0,,83,,,,54,6/17/15
21,Riverside,47,0,29,105,14,92,15,81,7/21/12
,Riverside,,0,,89,,,,58,7/10/16
,Riverside,,0,,88,,,,57,7/1/17
48,Riverside,60,0,73,99,15,82,21,66,8/10/12
71,Riverside,62,0,90,86,15,74,43,64,8/9/16
,Riverside,,0,,92,,,,61,8/12/17
,Riverside,,0,,89,,,,58,9/7/10
54,Riverside,57,0,78,90,16,74,37,59,9/7/12
,Riverside,,0,,88,,,,58,9/8/13
89,Riverside,58,0,100,84,13,68,43,52,10/12/10
,Riverside,,0,,66,,,,45,11/9/12
62,Riverside,27,0,92,61,4,44,20,27,12/28/14
,Riverside,,0,,66,,,,38,1/12/13
,Riverside,,0,,57,,,,40,2/17/11
,Riverside,,0,,58,,,,40,3/2/14
,Riverside,,0,,68,,,,44,4/19/10
70,Sacramento,39,0,87,60,7,48,42,37,1/10/14
100,Sacramento,54,0,100,53,15,53,100,53,2/9/14
59,Sacramento,41,0,82,66,10,57,34,48,3/21/10
83,Sacramento,50,0,94,62,9,56,63,50,4/6/13
58,Sacramento,39,0,87,64,15,54,30,44,5/12/15
42,Sacramento,46,0,67,84,13,70,25,57,6/12/16
32,Sacramento,48,0,47,91,10,83,18,73,6/27/15
40,Sacramento,46,0,68,84,13,73,23,62,6/17/13
32,Sacramento,41,0,49,87,14,76,15,64,7/12/16
23,Sacramento,45,0,32,100,14,88,13,75,7/12/12
50,Sacramento,53,0,88,89,12,73,24,57,7/3/12
40,Sacramento,47,0,59,86,8,72,23,59,8/23/13
29,Sacramento,40,0,50,87,10,74,14,60,8/6/16
29,Sacramento,41,0,46,89,12,76,17,64,8/28/12
57,Sacramento,53,0,82,84,8,70,29,57,9/27/11
59,Sacramento,46,0,82,73,13,62,31,51,9/12/16
29,Sacramento,40,0,39,87,8,74,20,60,9/12/10
42,Sacramento,42,0,72,80,8,64,21,48,10/17/12
53,Sacramento,37,0,82,66,8,55,30,44,11/27/13
69,Sacramento,35,0,87,53,7,46,50,39,12/17/15
51,Sacramento,36,0,93,64,9,54,30,44,1/27/11
82,Sacramento,43,0,100,59,7,49,63,39,2/25/10
74,Sacramento,48,0,100,64,8,56,48,48,3/28/13
68,Sacramento,53,0,88,69,15,61,56,53,4/23/12
31,Sacramento,35,0,52,80,9,68,18,55,5/12/14
36,Sacramento,38,0,54,80,10,66,18,53,6/20/13
48,Sacramento,55,0,68,89,9,78,22,66,6/7/16
33,Sacramento,48,0,59,93,9,76,20,60,6/24/15
28,Sacramento,48,0,49,93,9,81,17,69,7/13/17
38,Sacramento,56,0,51,96,10,86,22,75,7/18/10
35,Sacramento,51,0,50,96,9,84,16,71,7/15/17
39,Sacramento,44,0,52,84,14,73,21,62,8/1/13
66,Sacramento,56,0,94,80,9,68,45,55,8/15/17
26,Sacramento,40,0,33,89,10,78,17,68,8/20/10
44,Sacramento,35,0,76,71,18,58,27,44,9/26/13
37,Sacramento,49,0,60,89,9,74,22,60,9/10/13
37,Sacramento,48,0,49,89,7,78,24,66,9/9/16
85,Sacramento,48,0,100,57,13,54,63,50,10/23/10
38,Sacramento,33,0,58,73,12,60,23,48,11/10/13
55,Sacramento,27,0,81,57,7,44,36,32,12/24/11
60,Sacramento,34,0,87,57,13,49,38,41,1/3/16
54,Sacramento,36,0,81,66,8,54,32,41,2/15/13
83,Sacramento,46,0,94,53,12,50,62,48,3/10/11
67,Sacramento,44,0,93,64,10,55,42,46,4/16/10
37,Sacramento,40,0,51,77,14,65,27,53,5/1/16
42,Sacramento,47,0,72,86,9,72,22,57,6/19/16
75,Sacramento,58,0,94,73,13,66,53,59,6/9/17
27,Sacramento,47,0,41,98,9,86,12,73,6/28/16
48,Sacramento,52,0,72,87,9,74,25,62,7/13/15
56,Sacramento,52,0,88,80,10,68,34,57,7/18/11
31,Sacramento,46,0,52,93,12,78,18,64,7/14/13
47,Sacramento,49,0,64,84,10,72,29,60,8/10/13
33,Sacramento,47,0,49,91,10,80,18,68,8/16/14
41,Sacramento,48,0,60,84,14,73,25,62,8/24/13
99,Sacramento,79,0,100,89,9,79,73,69,9/6/17
40,Sacramento,45,0,55,84,10,72,25,60,9/1/16
37,Sacramento,48,0,49,89,7,78,24,66,9/9/16
4,Sacramento,-43,0,4,77,15,60,4,44,10/9/17
60,Sacramento,41,0,93,64,13,56,42,48,11/23/15
72,Sacramento,43,0,100,57,16,52,54,46,12/6/15
87,Sacramento,42,0,100,55,10,47,63,39,1/27/10
91,Sacramento,45,0,100,53,12,48,72,44,2/1/12
54,Sacramento,33,0,76,62,9,48,41,35,3/4/15
75,Sacramento,39,0,100,55,12,48,38,41,4/1/12
52,Sacramento,44,0,93,77,12,62,24,48,5/18/12
30,Sacramento,40,0,46,89,12,74,18,59,6/11/12
59,Sacramento,55,0,88,86,14,72,33,57,6/6/15
40,Sacramento,47,0,67,86,9,72,23,57,6/15/15
75,Sacramento,55,0,94,75,12,65,47,55,7/9/15
23,Sacramento,43,0,34,96,12,86,12,75,7/17/17
,Sacramento,,0,,87,,,,58,7/1/14
51,Sacramento,59,0,73,91,9,80,26,69,8/1/11
47,Sacramento,49,0,72,82,12,70,24,57,8/9/13
42,Sacramento,52,0,60,87,10,76,27,66,8/4/12
49,Sacramento,51,0,77,84,10,73,30,62,9/4/13
64,Sacramento,55,0,83,77,10,70,44,62,9/21/14
49,Sacramento,61,0,61,93,10,81,41,69,9/11/17
53,Sacramento,52,0,77,82,9,72,32,62,10/18/11
91,Sacramento,36,0,100,44,8,38,76,33,11/25/15
37,Sacramento,25,0,75,66,13,50,20,35,12/28/13
88,Sacramento,45,0,100,53,13,48,71,44,1/26/10
49,Sacramento,35,0,81,66,13,55,31,44,2/28/13
62,Sacramento,47,0,94,71,9,58,35,46,3/17/17
83,Sacramento,50,0,100,62,10,56,59,51,4/5/13
60,Sacramento,44,0,72,69,12,58,43,48,5/7/14
41,Sacramento,51,0,64,91,9,78,23,64,6/3/13
33,Sacramento,51,0,50,93,15,82,19,71,6/13/15
47,Sacramento,60,0,61,93,12,83,30,73,6/22/11
47,Sacramento,48,0,67,82,12,68,30,55,7/2/10
37,Sacramento,51,0,59,91,9,76,22,62,7/3/14
39,Sacramento,54,0,68,93,9,80,24,66,7/27/13
56,Sacramento,52,0,82,82,12,70,32,57,8/4/11
36,Sacramento,49,0,53,89,10,79,24,69,8/15/14
71,Sacramento,60,0,83,73,6,70,47,66,8/5/14
35,Sacramento,42,0,67,87,10,70,17,53,9/10/12
34,Sacramento,40,0,63,86,9,70,19,55,9/19/13
77,Sacramento,73,0,100,91,9,80,54,69,9/12/17
45,Sacramento,38,0,72,69,12,61,25,53,10/28/10
43,Sacramento,36,0,58,71,9,61,29,51,11/9/13
70,Sacramento,33,0,93,55,10,44,41,33,12/27/16
96,Sacramento,49,0,100,53,15,48,88,44,1/16/16
67,Sacramento,31,0,87,53,9,43,38,33,2/28/17
56,Sacramento,30,0,81,55,12,46,35,37,3/1/11
69,Sacramento,42,0,100,64,10,52,40,39,4/27/12
70,Sacramento,44,0,88,66,14,55,46,44,5/26/12
44,Sacramento,52,0,82,82,12,68,34,53,6/11/13
74,Sacramento,53,0,94,71,12,62,50,53,6/11/11
41,Sacramento,46,0,56,82,10,71,25,60,6/25/11
49,Sacramento,53,0,73,86,12,75,29,64,7/7/15
36,Sacramento,50,0,60,91,12,80,22,69,7/7/11
28,Sacramento,48,0,49,93,9,81,17,69,7/13/17
31,Sacramento,40,0,48,89,9,74,19,59,8/2/13
29,Sacramento,43,0,49,91,9,78,16,66,8/24/15
71,Sacramento,78,0,84,102,12,90,60,78,8/27/17
34,Sacramento,40,0,63,86,9,70,19,55,9/19/13
42,Sacramento,51,0,60,89,9,78,27,66,9/28/11
38,Sacramento,50,0,56,89,10,78,17,68,9/5/11
52,Sacramento,44,0,77,75,8,64,34,53,10/20/16
72,Sacramento,44,0,87,60,14,53,55,46,11/17/11
56,Sacramento,33,0,87,60,9,48,33,37,12/18/17
98,Sacramento,49,0,100,53,23,48,76,44,1/20/12
56,Sacramento,35,0,93,62,10,50,27,39,2/18/14
79,Sacramento,42,0,100,57,10,50,48,42,3/11/11
78,Sacramento,46,0,100,62,14,54,39,46,4/25/15
31,Sacramento,42,0,43,86,10,74,19,62,5/18/16
36,Sacramento,38,0,54,80,10,66,18,53,6/20/13
35,Sacramento,47,0,46,87,13,78,22,68,6/14/10
26,Sacramento,40,0,38,89,9,76,15,62,6/20/14
40,Sacramento,46,0,43,75,9,70,36,69,7/12/17
22,Sacramento,35,0,36,89,14,79,10,69,7/18/17
46,Sacramento,52,0,64,87,9,76,25,64,7/14/15
49,Sacramento,53,0,82,87,8,72,25,57,8/22/11
62,Sacramento,58,0,78,80,8,73,39,66,8/4/14
30,Sacramento,45,0,50,95,10,80,17,66,8/16/13
26,Sacramento,32,0,47,84,9,68,15,51,9/6/15
27,Sacramento,39,0,42,87,10,73,17,59,9/5/10
62,Sacramento,55,0,88,78,10,69,44,60,9/18/10
59,Sacramento,49,0,77,71,9,62,45,53,10/20/12
88,Sacramento,43,0,100,55,7,48,62,42,11/8/10
69,Sacramento,30,0,93,48,8,40,50,32,12/16/15
97,Sacramento,55,0,100,60,24,56,82,53,1/8/17
71,Sacramento,41,0,100,64,9,50,45,37,2/21/12
59,Sacramento,47,0,82,73,9,63,38,53,3/13/15
73,Sacramento,41,0,93,60,12,50,48,41,4/3/14
73,Sacramento,48,0,100,64,13,58,49,51,5/8/14
75,Sacramento,54,0,100,69,13,61,45,53,6/8/17
51,Sacramento,46,0,77,77,13,66,22,55,6/8/12
37,Sacramento,39,0,67,80,9,66,14,53,6/13/13
23,Sacramento,42,0,33,98,12,84,14,71,7/26/14
27,Sacramento,43,0,49,98,10,83,13,68,7/9/13
27,Sacramento,45,0,43,93,10,81,17,69,7/28/14
41,Sacramento,57,0,53,93,10,84,28,75,8/20/13
37,Sacramento,52,0,53,89,12,82,24,75,8/5/17
21,Sacramento,41,0,41,102,9,88,11,73,8/24/10
48,Sacramento,50,0,57,80,10,72,36,64,9/17/10
26,Sacramento,42,0,36,91,10,83,16,75,9/12/15
33,Sacramento,48,0,50,95,10,83,15,71,9/2/10
37,Sacramento,33,0,58,75,10,58,22,42,10/25/13
65,Sacramento,37,0,87,59,9,50,48,41,11/24/13
22,Sacramento,15,0,37,62,17,53,13,44,12/1/11
83,Sacramento,43,0,100,51,13,48,67,44,1/11/14
62,Sacramento,44,0,93,71,9,58,28,46,2/12/15
49,Sacramento,40,0,76,73,10,60,27,46,3/15/14
41,Sacramento,27,0,75,62,16,48,26,33,4/17/13
65,Sacramento,40,0,81,60,15,52,48,44,5/24/10
41,Sacramento,46,0,56,82,10,71,25,60,6/25/11
43,Sacramento,57,0,73,102,9,88,18,73,6/22/17
29,Sacramento,40,0,46,91,10,78,9,64,6/20/12
29,Sacramento,52,0,39,98,12,88,18,77,7/1/15
23,Sacramento,42,0,34,96,13,86,15,75,7/10/13
45,Sacramento,53,0,72,89,9,76,24,62,7/6/13
43,Sacramento,49,0,67,86,10,70,27,55,8/23/14
71,Sacramento,60,0,83,73,6,70,47,66,8/5/14
19,Sacramento,43,0,21,102,13,91,15,80,8/25/10
44,Sacramento,35,0,76,71,18,58,27,44,9/26/13
53,Sacramento,55,0,72,84,10,73,33,62,9/20/14
23,Sacramento,38,0,31,91,10,80,15,69,9/16/12
31,Sacramento,34,0,44,80,12,68,20,55,10/19/13
53,Sacramento,46,0,82,75,13,62,38,50,11/14/10
59,Sacramento,38,0,76,64,9,54,37,44,12/1/13
36,Sacramento,24,0,65,62,8,50,19,39,1/22/14
56,Sacramento,39,0,93,73,14,56,27,39,2/5/11
71,Sacramento,42,0,100,59,14,52,48,44,3/13/11
58,Sacramento,37,0,100,66,14,52,35,37,4/15/16
50,Sacramento,56,0,60,84,10,76,37,66,5/4/17
33,Sacramento,46,0,50,89,12,78,18,66,6/12/12
50,Sacramento,57,0,82,93,12,76,26,60,6/7/15
33,Sacramento,37,0,49,80,9,68,21,55,6/17/10
40,Sacramento,48,0,68,91,10,78,19,64,7/20/12
47,Sacramento,50,0,68,84,9,72,27,60,7/7/16
49,Sacramento,52,0,73,84,13,72,33,60,7/19/12
43,Sacramento,49,0,60,87,12,76,19,64,8/10/10
31,Sacramento,45,0,50,87,12,76,18,66,8/21/16
34,Sacramento,42,0,56,86,10,74,20,62,8/18/10
32,Sacramento,45,0,52,91,9,78,21,64,9/22/12
72,Sacramento,48,0,100,69,12,58,43,46,9/22/13
49,Sacramento,53,0,59,78,10,71,44,64,9/11/11
76,Sacramento,51,0,100,69,9,60,46,50,10/6/10
81,Sacramento,48,0,100,60,9,55,59,50,11/13/17
89,Sacramento,39,0,100,51,15,43,66,35,12/16/16
49,Sacramento,31,0,81,62,8,50,31,39,1/19/13
77,Sacramento,40,0,100,53,14,43,62,33,2/18/12
85,Sacramento,40,0,100,51,10,45,66,39,3/25/12
93,Sacramento,52,0,100,57,18,52,54,48,4/4/13
41,Sacramento,46,0,59,84,10,72,25,60,5/20/17
74,Sacramento,53,0,94,71,12,62,50,53,6/11/11
32,Sacramento,40,0,51,84,16,70,20,55,6/12/10
70,Sacramento,44,0,87,60,12,52,48,44,6/3/11
46,Sacramento,49,0,68,82,9,70,28,59,7/6/16
,Sacramento,,0,,95,,,,65,7/28/16
43,Sacramento,55,0,68,91,12,78,29,64,7/22/11
41,Sacramento,49,0,60,91,8,76,21,62,8/23/11
29,Sacramento,45,0,38,91,14,81,18,71,8/21/12
30,Sacramento,44,0,48,91,10,76,18,62,8/24/12
36,Sacramento,46,0,46,89,10,78,22,66,9/12/12
26,Sacramento,42,0,36,91,10,83,16,75,9/12/15
77,Sacramento,53,0,94,69,13,61,56,53,9/25/11
54,Sacramento,46,0,72,77,8,66,31,55,10/19/14
86,Sacramento,41,0,100,51,21,45,67,39,11/20/11
82,Sacramento,38,0,100,51,10,43,50,35,12/23/15
61,Sacramento,37,0,87,69,8,54,27,39,1/25/15
48,Sacramento,28,0,100,62,18,50,20,37,2/22/15
64,Sacramento,33,0,87,57,7,46,38,35,3/1/17
47,Sacramento,40,0,72,73,10,60,31,48,4/19/13
62,Sacramento,46,0,82,69,13,60,35,51,5/19/14
46,Sacramento,58,0,64,93,9,81,30,69,6/21/11
43,Sacramento,49,0,59,86,10,74,27,62,6/22/10
41,Sacramento,51,0,64,91,9,78,23,64,6/3/13
29,Sacramento,47,0,41,96,12,84,16,71,7/8/12
32,Sacramento,45,0,52,89,13,76,18,62,7/16/16
31,Sacramento,42,0,43,87,10,76,21,64,7/20/16
39,Sacramento,49,0,68,86,12,76,23,66,8/10/15
29,Sacramento,40,0,50,87,10,74,14,60,8/6/16
86,Sacramento,75,0,100,93,9,80,66,68,8/25/17
60,Sacramento,50,0,88,78,10,64,36,50,9/16/11
39,Sacramento,44,0,59,80,10,70,24,60,9/3/16
72,Sacramento,52,0,94,69,14,61,46,53,9/27/14
78,Sacramento,51,0,100,62,14,58,48,55,10/27/16
56,Sacramento,44,0,82,73,8,62,36,51,11/7/14
55,Sacramento,28,0,81,57,8,45,31,33,12/13/13
75,Sacramento,32,0,100,50,8,41,50,32,1/1/13
70,Sacramento,46,0,100,64,10,56,51,48,2/18/10
56,Sacramento,45,0,76,66,16,58,37,51,3/9/14
36,Sacramento,30,0,62,69,12,58,26,46,4/18/13
43,Sacramento,39,0,66,73,9,62,25,50,5/3/11
73,Sacramento,57,0,100,80,10,68,45,57,6/25/10
26,Sacramento,45,0,38,98,10,84,14,71,6/27/16
35,Sacramento,42,0,67,87,8,72,15,57,6/5/17
44,Sacramento,52,0,64,91,8,78,21,64,7/12/14
43,Sacramento,50,0,73,87,10,74,18,60,7/25/11
39,Sacramento,54,0,68,93,9,80,24,66,7/27/13
39,Sacramento,49,0,52,89,10,76,21,64,8/9/11
41,Sacramento,48,0,59,87,8,72,25,57,8/20/15
34,Sacramento,45,0,52,87,9,76,16,66,8/4/16
87,Sacramento,48,0,100,66,14,58,4,51,9/21/17
27,Sacramento,35,0,47,84,13,70,15,55,9/9/14
31,Sacramento,45,0,52,93,9,78,17,64,9/13/12
55,Sacramento,44,0,82,69,9,60,40,51,10/23/14
78,Sacramento,41,0,100,55,8,47,44,39,11/16/16
49,Sacramento,25,0,81,53,13,43,30,33,12/20/12
82,Sacramento,46,0,100,55,18,52,54,48,1/22/16
86,Sacramento,41,0,100,51,14,46,62,41,2/28/15
92,Sacramento,42,0,100,48,20,44,76,41,3/7/16
44,Sacramento,45,0,59,80,10,70,29,59,4/19/16
90,Sacramento,53,0,100,60,10,56,72,51,5/6/16
46,Sacramento,45,0,67,80,14,68,21,55,6/9/16
48,Sacramento,48,0,63,78,13,68,32,59,6/15/10
37,Sacramento,51,0,61,91,12,82,23,73,6/4/16
27,Sacramento,43,0,49,98,10,83,13,68,7/9/13
40,Sacramento,56,0,53,93,13,82,26,71,7/20/15
28,Sacramento,44,0,41,91,12,80,20,69,7/23/13
26,Sacramento,47,0,42,98,15,88,13,78,8/3/17
35,Sacramento,42,0,55,80,10,70,21,59,8/21/10
45,Sacramento,44,0,67,82,13,68,25,53,8/22/10
23,Sacramento,41,0,33,96,13,84,14,71,9/13/14
17,Sacramento,31,0,26,95,12,82,9,68,9/21/15
21,Sacramento,35,0,29,91,8,80,13,68,9/25/15
4,Sacramento,-42,0,4,71,13,58,4,46,10/2/17
61,Sacramento,37,0,81,62,9,50,42,39,11/17/13
71,Sacramento,41,0,93,57,9,50,47,44,12/2/17
97,Sacramento,47,0,100,53,15,50,87,46,1/23/16
54,Sacramento,36,0,76,64,8,53,36,42,2/21/14
57,Sacramento,45,0,87,73,9,60,33,48,3/13/17
51,Sacramento,48,0,88,78,10,68,31,57,4/8/14
62,San Benito,32,0,93,64,7,48,28,32,2/16/12
83,San Benito,57,0,100,75,21,66,50,57,4/21/16
80,San Benito,49,0,100,71,17,58,50,44,5/13/10
50,San Benito,55,0,73,96,25,79,26,62,6/18/17
58,San Benito,43,0,86,73,9,59,29,45,6/3/11
78,San Benito,54,0,100,75,22,64,47,53,6/14/15
60,San Benito,53,0,94,84,22,70,35,55,7/25/15
72,San Benito,56,0,100,78,23,66,44,55,7/18/15
60,San Benito,53,0,88,87,22,71,33,55,7/4/11
45,San Benito,49,0,72,91,14,73,20,55,8/26/12
52,San Benito,47,0,86,90,16,70,17,50,8/21/13
49,San Benito,52,0,80,97,14,78,17,58,8/22/13
83,San Benito,55,0,100,80,18,65,42,50,9/9/16
,San Benito,,0,,60,,,,52,9/21/10
86,San Benito,53,0,100,77,17,62,44,46,10/26/16
56,San Benito,31,0,76,62,14,48,34,34,11/17/16
,San Benito,,0,,56,,,,47,12/24/11
100,San Benito,53,0,100,55,7,53,100,51,1/17/16
65,San Benito,34,0,92,58,10,47,38,36,2/28/12
92,San Benito,54,0,100,71,15,58,60,46,3/19/16
70,San Benito,51,0,100,79,12,63,40,46,4/18/10
,San Benito,,0,,57,,,,49,5/26/14
,San Benito,,0,,58,,,,49,6/21/10
35,San Benito,42,0,47,88,21,72,18,57,6/11/16
62,San Benito,50,0,89,85,17,68,34,51,6/16/12
69,San Benito,56,0,94,82,23,70,42,57,7/12/14
76,San Benito,52,0,93,69,18,62,58,54,7/12/13
,San Benito,,0,,58,,,,50,7/2/10
45,San Benito,49,0,78,99,9,80,12,61,8/28/14
45,San Benito,49,0,75,93,10,76,15,58,8/19/11
55,San Benito,53,0,87,94,20,75,23,55,8/13/15
60,San Benito,57,0,88,82,14,72,42,62,9/14/17
49,San Benito,38,0,77,76,18,63,21,49,9/26/13
28,San Benito,34,0,43,89,12,69,15,50,9/25/17
66,San Benito,54,0,100,84,15,69,31,54,10/2/15
67,San Benito,49,0,93,77,7,62,41,46,11/4/12
89,San Benito,55,0,100,59,24,57,77,54,12/22/15
80,San Benito,46,0,94,60,20,52,55,43,1/27/12
73,San Benito,46,0,100,63,13,53,46,43,2/22/10
69,San Benito,48,0,93,75,13,60,43,44,3/12/17
59,San Benito,41,0,93,78,18,58,28,39,4/4/11
79,San Benito,54,0,100,78,18,63,47,48,5/16/16
33,San Benito,51,0,70,109,10,86,10,64,6/17/12
,San Benito,,0,,58,,,,50,6/28/14
69,San Benito,54,0,94,80,22,68,42,57,6/11/13
39,San Benito,42,0,67,100,15,76,10,52,7/13/16
40,San Benito,53,0,63,100,9,82,16,64,7/12/17
85,San Benito,55,0,100,78,17,64,47,51,8/16/16
63,San Benito,50,0,93,79,23,66,32,53,8/7/10
81,San Benito,53,0,100,78,21,64,39,51,8/20/10
83,San Benito,55,0,100,80,18,65,42,50,9/9/16
82,San Benito,53,0,100,80,18,65,39,50,9/25/12
67,San Benito,53,0,100,82,15,66,26,51,9/26/11
62,San Benito,49,0,86,71,17,62,38,52,10/11/12
53,San Benito,38,0,85,74,18,55,20,36,11/10/13
93,San Benito,49,0,100,60,5,51,63,42,12/8/10
88,San Benito,43,0,100,66,10,49,52,32,2/4/13
73,San Benito,52,0,93,62,25,58,53,53,4/7/17
76,San Benito,48,0,100,69,25,56,49,44,5/21/11
,San Benito,,0,,57,,,,49,6/1/12
78,San Benito,54,0,100,82,23,66,35,51,6/1/16
61,San Benito,55,0,88,84,20,73,35,62,6/28/14
47,San Benito,60,0,73,104,14,88,20,72,7/16/17
77,San Benito,54,0,94,78,21,66,44,55,7/23/10
73,San Benito,54,0,100,84,22,68,33,53,7/18/13
,San Benito,,0,,60,,,,52,8/18/13
72,San Benito,60,0,90,80,18,72,54,63,9/2/13
,San Benito,,0,,60,,,,52,9/23/17
67,San Benito,53,0,100,82,15,66,26,51,9/26/11
74,San Benito,50,0,94,68,18,58,52,48,10/25/11
61,San Benito,49,0,87,87,10,68,29,48,11/4/10
68,San Benito,41,0,89,65,13,54,46,43,12/18/13
87,San Benito,44,0,100,55,14,46,63,37,1/3/11
72,San Benito,50,0,100,67,23,59,44,51,2/27/14
58,San Benito,47,0,77,70,17,61,39,51,3/3/13
82,San Benito,51,0,100,64,18,56,56,46,4/24/11
65,San Benito,47,0,77,65,17,61,52,56,5/17/15
55,San Benito,48,0,94,84,20,65,25,46,6/19/15
68,San Benito,57,0,94,84,21,70,35,55,6/4/10
68,San Benito,54,0,94,84,20,68,37,53,6/19/11
81,San Benito,54,0,100,73,22,63,53,53,7/23/11
,San Benito,,0,,58,,,,50,7/9/13
56,San Benito,54,0,80,86,16,73,32,62,7/9/15
78,San Benito,54,0,93,67,18,62,63,57,8/7/11
52,San Benito,54,0,88,91,,76,20,60,8/26/16
71,San Benito,56,0,94,87,20,70,35,53,8/5/15
50,San Benito,49,0,82,96,20,74,16,53,9/7/11
70,San Benito,56,0,94,84,16,70,37,57,9/15/13
55,San Benito,51,0,74,82,14,68,34,55,10/5/12
63,San Benito,41,0,89,70,6,54,36,38,11/26/14
45,San Benito,24,0,75,69,15,48,14,26,1/10/12
35,San Benito,29,0,68,86,10,60,10,37,4/8/12
53,San Benito,41,0,86,78,18,60,27,41,5/19/11
80,San Benito,54,0,93,65,21,61,67,57,6/9/13
35,San Benito,52,0,54,105,15,88,15,70,6/13/15
28,San Benito,41,0,51,102,14,85,4,67,6/17/15
58,San Benito,52,0,86,87,25,72,29,57,7/9/14
61,San Benito,51,0,94,87,24,68,27,50,8/15/11
73,San Benito,53,0,100,82,20,65,36,48,8/16/11
74,San Benito,57,0,100,86,17,70,42,55,9/13/13
71,San Benito,63,0,87,83,16,75,54,66,9/4/17
,San Benito,,0,,77,,,,53,9/24/17
100,San Benito,54,0,100,71,22,56,100,41,11/5/16
61,San Benito,32,0,82,58,9,45,40,31,12/28/11
83,San Benito,38,0,100,59,10,46,48,32,1/14/17
69,San Benito,48,0,89,75,14,60,43,44,2/17/15
82,San Benito,50,0,100,69,18,56,53,42,3/27/13
47,San Benito,57,0,73,95,10,80,20,66,5/3/17
59,San Benito,50,0,88,86,23,67,31,48,6/28/12
71,San Benito,46,0,93,66,18,55,52,44,6/3/11
62,San Benito,47,0,93,80,18,63,32,46,6/4/17
58,San Benito,54,0,86,89,12,73,29,56,7/27/10
80,San Benito,59,0,100,87,23,71,40,55,8/28/14
49,San Benito,53,0,78,97,13,78,20,59,8/6/12
41,San Benito,53,0,63,96,14,82,23,68,8/4/12
60,San Benito,54,0,93,92,14,75,26,58,9/16/13
73,San Benito,56,0,93,74,17,66,53,57,9/12/14
,San Benito,,0,,60,,,,52,9/11/17
67,San Benito,42,0,86,63,24,54,43,45,11/8/12
,San Benito,,0,,56,,,,47,12/20/17
81,San Benito,35,0,100,60,13,46,36,32,1/2/13
82,San Benito,38,0,100,66,9,50,47,33,2/4/13
,San Benito,,0,,55,,,,47,3/16/17
70,San Benito,34,0,96,53,20,43,44,32,4/8/11
42,San Benito,38,0,72,91,18,73,12,55,5/4/13
75,San Benito,53,0,94,73,21,63,50,51,6/12/11
,San Benito,,0,,57,,,,49,6/19/15
70,San Benito,53,0,86,71,18,64,53,56,7/25/12
68,San Benito,54,0,100,82,18,68,39,53,7/19/16
82,San Benito,54,0,100,78,24,64,47,51,7/10/10
34,San Benito,45,0,63,111,22,84,9,57,8/24/10
54,San Benito,48,0,89,86,17,69,19,51,9/18/13
31,San Benito,48,0,52,102,13,85,13,68,9/14/14
92,San Benito,55,0,100,68,8,59,64,50,12/9/15
80,San Benito,39,0,100,57,9,47,51,37,1/2/16
95,San Benito,55,0,100,60,12,56,90,51,2/10/17
75,San Benito,47,0,100,64,23,55,48,46,3/27/17
60,San Benito,42,0,100,75,16,56,31,37,4/11/15
52,San Benito,46,0,72,78,16,66,30,55,5/17/15
,San Benito,,0,,56,,,,49,6/7/13
69,San Benito,56,0,100,80,23,66,39,53,6/9/15
76,San Benito,51,0,100,80,20,65,32,50,6/4/14
40,San Benito,49,0,67,99,14,82,12,65,7/25/12
78,San Benito,60,0,100,80,25,70,51,59,7/21/15
52,San Benito,54,0,84,93,14,75,21,57,8/22/11
28,San Benito,40,0,46,99,12,78,10,57,8/8/16
50,San Benito,47,0,93,103,21,78,7,52,8/16/10
